match_week,attendance,home_position,away_position,home_performance,away_performance,home_avg_scored,away_avg_scored,home_avg_conceded,away_avg_conceded,home_performance_last_five,away_performance_last_five,home_performance_as_home,away_performance_as_away,home_avg_scored_as_home,away_avg_scored_as_away,home_avg_conceded_as_home,away_avg_conceded_as_away,home_posse,away_posse,home_shotsON,away_shotsON,home_shots,away_shots,home_passes,away_passes,home_corners,away_corners,home_offsides,away_offsides,home_yellows,away_yellows,home_reds,away_reds,home_fouls,away_fouls,Form_Home_Goals_Scored,Form_Home_Goals_Conceded,Form_Home_Shots,Form_Home_Possession,Form_Home_Points,Form_Away_Goals_Scored,Form_Away_Goals_Conceded,Form_Away_Shots,Form_Away_Possession,Form_Away_Points,HomeTeamResult
26,38103,8.0,14.0,0.47,0.39,1.84,0.92,1.36,1.28,0.4,0.13,0.41,0.36,27,8,22,14,75.9,24.1,6.0,1.0,33.0,5.0,644.0,215.0,14.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,10.0,12.0,0.0,0.0,13.6,48.02,1.6,0.0,0.0,10.2,39.78,0.6,L
26,27101,18.0,6.0,0.31,0.52,1.12,1.52,1.92,1.16,0.0,0.27,0.42,0.49,16,18,18,15,48.4,51.6,3.0,6.0,13.0,11.0,376.0,401.0,3.0,3.0,3.0,8.0,2.0,2.0,0.0,0.0,16.0,11.0,0.0,0.0,9.0,47.120000000000005,0.0,0.0,0.0,14.6,56.02,1.4,D
26,20890,16.0,7.0,0.36,0.49,0.96,1.32,1.32,0.96,0.33,0.47,0.44,0.39,13,10,17,11,54.4,45.6,2.0,5.0,13.0,14.0,466.0,401.0,5.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,10.0,12.0,0.0,0.0,12.6,52.279999999999994,1.6,0.0,0.0,10.6,43.9,2.6,L
26,41622,13.0,17.0,0.4,0.32,1.32,1.04,1.4,1.76,0.33,0.2,0.44,0.19,21,6,20,26,54.9,45.1,7.0,3.0,14.0,10.0,555.0,452.0,8.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,11.0,16.0,0.0,0.0,13.6,54.739999999999995,1.4,0.0,0.0,14.8,53.34000000000001,1.4,W
26,60009,3.0,1.0,0.64,0.71,1.56,1.88,0.88,1.08,0.27,0.6,0.67,0.72,16,26,7,14,72.1,27.9,6.0,3.0,24.0,7.0,671.0,269.0,11.0,1.0,5.0,2.0,4.0,3.0,0.0,1.0,9.0,10.0,0.0,0.0,12.6,51.620000000000005,1.2,0.0,0.0,12.8,39.44,2.6,W
26,35798,20.0,9.0,0.21,0.47,0.8,1.28,1.6,1.44,0.27,0.27,0.28,0.46,10,16,14,19,39.3,60.7,1.0,9.0,6.0,11.0,410.0,635.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,10.0,9.0,0.0,0.0,11.4,49.739999999999995,1.6,0.0,0.0,16.8,60.02,1.0,L
26,54551,4.0,2.0,0.63,0.64,1.88,1.8,1.04,0.76,0.27,0.6,0.72,0.64,34,22,15,10,46.0,54.0,4.0,3.0,19.0,6.0,468.0,564.0,7.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,12.0,17.0,0.0,0.0,16.8,55.48,1.6,0.0,0.0,22.6,62.46,2.4,L
27,34946,7.0,19.0,0.51,0.29,1.54,1.23,1.19,1.92,0.27,0.27,0.56,0.21,20,17,14,36,52.8,47.2,3.0,4.0,9.0,13.0,417.0,377.0,5.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,14.8,56.08,1.0,0.0,0.0,10.8,37.62,1.0,W
27,32114,1.0,17.0,0.68,0.31,1.85,1.15,1.12,1.92,0.4,0.07,0.69,0.21,21,12,13,30,58.1,41.9,3.0,1.0,13.0,9.0,462.0,337.0,3.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,9.0,11.0,0.0,0.0,12.2,37.36,2.0,0.0,0.0,10.6,49.67999999999999,0.2,W
27,31688,6.0,12.0,0.51,0.42,1.31,1.46,0.92,1.38,0.47,0.33,0.59,0.36,23,12,13,15,34.6,65.4,2.0,4.0,7.0,16.0,338.0,660.0,7.0,8.0,5.0,2.0,3.0,1.0,0.0,0.0,10.0,11.0,0.0,0.0,10.4,42.900000000000006,2.6,0.0,0.0,13.6,53.5,1.8,L
27,27703,10.0,20.0,0.46,0.21,1.04,0.77,1.23,1.77,0.2,0.2,0.47,0.15,13,10,13,26,55.3,44.7,3.0,1.0,11.0,5.0,492.0,408.0,11.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,7.0,15.0,0.0,0.0,10.0,50.54,0.8,0.0,0.0,10.0,47.339999999999996,1.0,W
27,20831,9.0,15.0,0.46,0.36,1.12,1.15,1.08,1.69,0.27,0.2,0.46,0.38,13,15,11,23,46.9,53.1,1.0,3.0,14.0,11.0,313.0,350.0,4.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,14.0,16.0,0.0,0.0,10.0,43.959999999999994,1.4,0.0,0.0,13.2,53.7,1.4,D
27,24806,14.0,13.0,0.41,0.41,0.92,1.04,1.23,1.23,0.27,0.07,0.41,0.5,15,12,18,13,46.1,53.9,5.0,2.0,11.0,15.0,370.0,427.0,3.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,14.0,16.0,0.0,0.0,8.6,36.82,1.0,0.0,0.0,12.2,45.86,0.2,W
27,75329,5.0,3.0,0.53,0.65,1.27,1.58,0.92,0.88,0.27,0.47,0.61,0.62,15,23,5,15,39.2,60.8,5.0,5.0,7.0,13.0,349.0,541.0,2.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,21.0,15.0,0.0,0.0,11.8,53.2,1.4,0.0,0.0,14.6,57.94,1.6,W
27,35922,2.0,16.0,0.65,0.35,1.81,0.92,0.77,1.31,0.6,0.13,0.64,0.28,23,11,9,16,57.2,42.8,15.0,4.0,34.0,10.0,450.0,335.0,7.0,7.0,3.0,3.0,2.0,3.0,0.0,0.0,11.0,14.0,0.0,0.0,19.6,60.92,3.0,0.0,0.0,13.2,52.92,1.6,W
28,29755,20.0,12.0,0.2,0.43,0.78,1.7,1.78,1.44,0.2,0.2,0.26,0.49,10,19,20,16,46.8,53.2,5.0,7.0,14.0,10.0,457.0,538.0,9.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0,8.0,7.0,0.0,0.0,8.2,44.98,0.8,0.0,0.0,18.8,54.2,1.4,L
28,11033,15.0,8.0,0.36,0.49,1.11,1.3,1.63,0.96,0.07,0.4,0.33,0.44,15,11,21,11,45.4,54.6,4.0,1.0,9.0,6.0,336.0,424.0,10.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,12.4,55.239999999999995,1.0,0.0,0.0,10.0,38.66000000000001,2.0,W
28,32018,1.0,13.0,0.69,0.43,1.81,1.0,1.07,1.26,0.4,0.4,0.72,0.41,22,9,13,14,65.0,35.0,4.0,3.0,22.0,11.0,488.0,273.0,11.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,10.0,8.0,0.0,0.0,12.4,40.28000000000001,2.4,0.0,0.0,8.8,37.2,1.6,D
28,27091,18.0,11.0,0.3,0.44,1.11,1.48,1.89,1.37,0.07,0.47,0.41,0.41,18,14,20,16,47.0,53.0,2.0,2.0,13.0,10.0,447.0,520.0,4.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,17.0,5.0,0.0,0.0,10.4,47.14,0.2,0.0,0.0,14.0,55.6,2.2,L
28,39795,19.0,14.0,0.28,0.4,1.19,1.07,1.89,1.3,0.27,0.07,0.38,0.46,15,14,14,16,59.2,40.8,6.0,5.0,17.0,13.0,427.0,293.0,4.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,11.0,14.0,0.0,0.0,12.4,40.379999999999995,1.0,0.0,0.0,13.4,47.2,0.2,D
28,59905,3.0,16.0,0.63,0.33,1.59,0.93,0.96,1.33,0.4,0.07,0.69,0.26,18,12,8,18,62.6,37.4,4.0,2.0,17.0,11.0,621.0,369.0,7.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,8.0,11.0,0.0,0.0,15.6,59.1,1.4,0.0,0.0,13.2,50.14,1.0,L
28,27331,9.0,17.0,0.48,0.31,1.07,1.04,1.22,1.85,0.4,0.27,0.51,0.18,15,7,14,31,55.3,44.7,2.0,3.0,9.0,5.0,459.0,373.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,9.4,52.6,1.2,0.0,0.0,14.0,51.52,1.2,W
28,34977,6.0,2.0,0.53,0.67,1.52,1.81,1.15,0.78,0.27,0.6,0.59,0.67,21,24,14,11,34.9,65.1,3.0,3.0,14.0,9.0,266.0,502.0,6.0,3.0,7.0,2.0,0.0,3.0,0.0,0.0,10.0,11.0,0.0,0.0,14.6,56.779999999999994,1.6,0.0,0.0,21.2,59.04,3.0,W
28,43597,7.0,4.0,0.51,0.59,1.56,1.81,1.33,1.07,0.47,0.07,0.51,0.51,20,14,17,12,49.6,50.4,7.0,1.0,11.0,4.0,468.0,470.0,3.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,14.6,60.260000000000005,1.4,0.0,0.0,16.2,53.67999999999999,1.4,W
28,75272,5.0,10.0,0.54,0.46,1.33,1.07,0.96,1.04,0.27,0.27,0.64,0.46,18,16,7,17,61.3,38.7,3.0,4.0,14.0,13.0,504.0,307.0,9.0,7.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,17.0,0.0,0.0,11.8,51.7,1.4,0.0,0.0,10.4,44.68,1.6,W
29,35762,2.0,3.0,0.64,0.61,1.75,1.57,0.79,1.0,0.4,0.2,0.67,0.57,25,25,10,18,51.8,48.2,11.0,4.0,26.0,10.0,423.0,414.0,9.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,10.0,10.0,0.0,0.0,18.2,59.279999999999994,2.4,0.0,0.0,17.2,62.3,1.4,D
29,41381,10.0,8.0,0.46,0.5,1.5,1.07,1.36,1.18,0.6,0.6,0.48,0.45,26,14,21,19,48.7,51.3,7.0,5.0,20.0,17.0,441.0,477.0,8.0,4.0,3.0,4.0,1.0,2.0,0.0,0.0,9.0,10.0,0.0,0.0,13.6,55.52,2.2,0.0,0.0,10.6,52.7,1.8,D
29,39000,11.0,6.0,0.45,0.55,1.75,1.5,1.43,1.11,0.2,0.47,0.38,0.48,27,20,23,17,41.6,58.4,8.0,5.0,15.0,17.0,343.0,476.0,9.0,6.0,1.0,3.0,2.0,3.0,1.0,0.0,12.0,13.0,0.0,0.0,19.0,55.82000000000001,1.8,0.0,0.0,15.4,54.42,2.0,L
29,53892,4.0,20.0,0.57,0.19,1.75,0.79,1.14,1.82,0.07,0.0,0.67,0.14,35,11,17,28,71.2,28.8,9.0,1.0,22.0,2.0,811.0,328.0,9.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,13.6,53.2,0.8,0.0,0.0,8.0,42.22,0.6,W
29,52107,17.0,15.0,0.3,0.38,1.0,1.14,1.82,1.57,0.07,0.27,0.43,0.38,21,15,19,23,49.3,50.7,3.0,5.0,14.0,16.0,433.0,448.0,5.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,14.0,8.0,0.0,0.0,10.4,50.32000000000001,0.6,0.0,0.0,11.2,52.85999999999999,1.4,L
29,31458,9.0,18.0,0.48,0.29,1.25,1.21,1.0,1.89,0.2,0.27,0.55,0.19,24,17,15,37,65.1,34.9,5.0,3.0,16.0,11.0,496.0,265.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,9.0,9.0,0.0,0.0,9.8,40.66000000000001,1.4,0.0,0.0,13.8,43.68,1.0,D
29,20929,16.0,19.0,0.36,0.29,0.96,1.11,1.32,1.89,0.2,0.07,0.4,0.19,13,12,18,31,55.8,44.2,3.0,3.0,10.0,8.0,428.0,341.0,5.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,14.0,15.0,0.0,0.0,14.0,49.56,1.0,0.0,0.0,11.8,46.96,0.2,W
29,20884,12.0,1.0,0.44,0.68,1.04,1.82,1.04,1.11,0.27,0.27,0.45,0.67,13,27,11,16,50.2,49.8,4.0,7.0,11.0,14.0,413.0,415.0,3.0,8.0,2.0,1.0,2.0,2.0,0.0,0.0,10.0,11.0,0.0,0.0,10.4,42.160000000000004,1.0,0.0,0.0,13.8,44.239999999999995,2.0,L
29,24709,14.0,7.0,0.39,0.52,1.11,1.61,1.32,1.29,0.07,0.6,0.33,0.5,15,22,19,19,38.5,61.5,4.0,5.0,14.0,19.0,342.0,564.0,6.0,6.0,3.0,2.0,1.0,2.0,0.0,1.0,12.0,16.0,0.0,0.0,13.8,48.14,0.4,0.0,0.0,13.0,59.519999999999996,2.0,L
29,24878,13.0,5.0,0.43,0.56,1.04,1.32,1.29,0.93,0.47,0.4,0.45,0.45,18,18,20,19,46.6,53.4,2.0,1.0,9.0,7.0,439.0,503.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,8.0,7.0,0.0,0.0,10.2,36.32000000000001,1.6,0.0,0.0,13.0,52.879999999999995,2.0,W
30,26323,19.0,4.0,0.28,0.59,1.07,1.83,1.86,1.1,0.0,0.27,0.38,0.48,19,14,22,15,33.9,66.1,0.0,3.0,5.0,15.0,319.0,625.0,3.0,8.0,2.0,1.0,3.0,1.0,0.0,0.0,15.0,10.0,0.0,0.0,11.2,46.64,0.2,0.0,0.0,14.8,56.779999999999994,1.2,D
30,11179,14.0,16.0,0.4,0.38,1.21,0.97,1.55,1.28,0.47,0.4,0.38,0.31,17,14,21,19,44.0,56.0,4.0,4.0,12.0,13.0,365.0,463.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,12.8,53.120000000000005,1.4,0.0,0.0,12.4,49.779999999999994,1.4,W
30,27833,8.0,9.0,0.49,0.47,1.07,1.24,1.17,1.0,0.47,0.07,0.55,0.4,16,11,14,13,60.6,39.4,2.0,4.0,13.0,11.0,535.0,345.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,13.0,12.0,0.0,0.0,12.0,52.339999999999996,2.0,0.0,0.0,10.2,47.02,1.4,L
30,32393,20.0,2.0,0.18,0.63,0.76,1.76,1.9,0.83,0.0,0.27,0.24,0.62,11,24,23,12,37.5,62.5,2.0,8.0,12.0,19.0,327.0,574.0,5.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.4,41.58,0.6,0.0,0.0,20.0,58.8,2.0,L
30,31824,1.0,18.0,0.69,0.29,1.79,1.0,1.07,1.86,0.47,0.07,0.69,0.17,24,7,15,32,49.9,50.1,1.0,2.0,10.0,12.0,458.0,466.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,14.0,46.980000000000004,2.0,0.0,0.0,11.0,50.44,0.6,W
31,39270,12.0,3.0,0.42,0.61,1.7,1.6,1.53,1.0,0.2,0.27,0.36,0.56,29,27,26,20,54.3,45.7,2.0,3.0,8.0,11.0,506.0,449.0,7.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,18.0,52.2,1.8,0.0,0.0,14.8,58.6,1.4,L
31,41623,10.0,5.0,0.46,0.58,1.47,1.6,1.33,1.13,0.33,0.6,0.47,0.51,27,23,22,19,59.4,40.6,5.0,6.0,22.0,13.0,534.0,364.0,10.0,9.0,1.0,2.0,3.0,5.0,0.0,0.0,13.0,14.0,0.0,0.0,15.2,54.260000000000005,2.2,0.0,0.0,13.8,52.5,2.0,D
31,25041,15.0,1.0,0.37,0.7,1.07,1.77,1.37,1.03,0.07,0.47,0.31,0.69,16,28,21,16,55.9,44.1,4.0,3.0,13.0,8.0,428.0,346.0,10.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,13.0,0.0,0.0,13.8,45.71999999999999,0.4,0.0,0.0,13.2,50.14,2.0,L
31,20759,14.0,9.0,0.41,0.48,1.0,1.07,1.1,1.2,0.0,0.27,0.42,0.44,13,15,12,20,52.1,47.9,4.0,6.0,9.0,9.0,454.0,432.0,9.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,10.0,14.0,0.0,0.0,10.2,43.2,0.8,0.0,0.0,12.2,51.36,2.0,L
31,25039,11.0,18.0,0.43,0.28,1.0,1.03,1.27,1.8,0.27,0.07,0.49,0.18,19,12,20,32,50.1,49.9,0.0,1.0,10.0,7.0,361.0,363.0,4.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,8.0,13.0,0.0,0.0,8.6,36.58,2.0,0.0,0.0,9.6,43.08,0.4,L
31,20454,16.0,20.0,0.37,0.18,1.0,0.73,1.33,1.9,0.4,0.0,0.44,0.13,14,11,18,32,53.8,46.2,1.0,2.0,10.0,12.0,466.0,387.0,4.0,6.0,3.0,0.0,3.0,2.0,0.0,0.0,9.0,10.0,0.0,0.0,11.4,49.279999999999994,1.2,0.0,0.0,7.8,39.42,0.0,W
31,52311,19.0,17.0,0.28,0.31,0.97,1.27,1.83,1.8,0.0,0.33,0.4,0.2,22,18,22,38,59.9,40.1,8.0,4.0,17.0,14.0,434.0,299.0,2.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,14.0,7.0,0.0,0.0,12.0,51.620000000000005,0.6,0.0,0.0,13.8,40.74,1.2,D
31,31596,8.0,7.0,0.49,0.53,1.27,1.6,1.0,1.27,0.27,0.47,0.53,0.53,25,24,16,20,49.2,50.8,5.0,8.0,16.0,17.0,466.0,485.0,3.0,5.0,3.0,2.0,1.0,3.0,0.0,0.0,10.0,13.0,0.0,0.0,10.8,47.86000000000001,1.4,0.0,0.0,14.2,61.4,2.0,W
31,54557,4.0,6.0,0.58,0.56,1.77,1.3,1.07,0.9,0.27,0.4,0.69,0.42,39,18,17,20,54.5,45.5,3.0,4.0,26.0,5.0,454.0,398.0,11.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,12.0,0.0,0.0,16.4,59.92,0.8,0.0,0.0,11.4,54.18000000000001,1.4,L
31,36084,2.0,13.0,0.64,0.42,1.77,1.27,0.8,1.57,0.27,0.6,0.64,0.42,27,18,12,24,62.8,37.2,8.0,0.0,17.0,2.0,601.0,338.0,4.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,11.0,6.0,0.0,0.0,18.8,58.120000000000005,2.0,0.0,0.0,11.8,51.779999999999994,2.0,W
32,31120,20.0,10.0,0.17,0.45,0.71,1.48,1.87,1.35,0.0,0.2,0.22,0.44,11,17,25,18,41.7,58.3,4.0,8.0,15.0,11.0,411.0,604.0,7.0,2.0,0.0,3.0,4.0,1.0,1.0,0.0,12.0,8.0,0.0,0.0,9.0,40.8,0.0,0.0,0.0,16.4,56.279999999999994,2.2,L
32,59981,3.0,14.0,0.62,0.4,1.61,1.0,0.97,1.13,0.47,0.0,0.67,0.4,21,17,10,21,69.0,31.0,12.0,3.0,19.0,7.0,773.0,328.0,8.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,7.0,10.0,0.0,0.0,15.0,57.879999999999995,1.4,0.0,0.0,11.4,46.8,0.8,W
32,11192,13.0,6.0,0.41,0.56,1.23,1.71,1.61,1.06,0.4,0.27,0.42,0.47,20,14,23,15,45.6,54.4,2.0,7.0,11.0,15.0,459.0,557.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,9.0,8.0,0.0,0.0,10.0,46.08,2.0,0.0,0.0,17.2,57.64,0.8,L
32,27137,18.0,19.0,0.3,0.28,1.03,0.97,1.74,1.81,0.27,0.07,0.38,0.16,19,7,22,33,42.7,57.3,6.0,5.0,13.0,13.0,344.0,475.0,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,8.4,43.38,0.8,0.0,0.0,11.6,49.82,0.2,W
32,27649,9.0,15.0,0.49,0.39,1.1,1.0,1.19,1.29,0.27,0.4,0.51,0.29,17,16,16,22,47.2,52.8,5.0,3.0,12.0,12.0,449.0,490.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,6.0,16.0,0.0,0.0,11.8,54.08,2.0,0.0,0.0,10.8,49.160000000000004,1.8,D
32,45144,17.0,11.0,0.31,0.42,1.26,0.97,1.77,1.26,0.33,0.2,0.42,0.38,20,11,16,18,56.8,43.2,6.0,0.0,22.0,3.0,395.0,305.0,9.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,11.0,13.0,0.0,0.0,15.2,43.019999999999996,1.2,0.0,0.0,9.2,40.38,2.0,D
32,34857,4.0,16.0,0.57,0.35,1.61,1.03,1.16,1.35,0.47,0.0,0.64,0.42,25,16,15,20,66.6,33.4,6.0,5.0,18.0,12.0,499.0,227.0,4.0,5.0,2.0,5.0,2.0,2.0,1.0,0.0,12.0,19.0,0.0,0.0,12.8,47.660000000000004,2.2,0.0,0.0,14.0,48.599999999999994,0.2,D
32,44062,7.0,2.0,0.52,0.66,1.61,1.81,1.32,0.77,0.27,0.47,0.53,0.64,24,26,18,12,42.2,57.8,7.0,5.0,15.0,18.0,367.0,520.0,12.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,14.8,58.78000000000001,2.0,0.0,0.0,21.0,59.879999999999995,2.0,D
33,34977,6.0,3.0,0.56,0.64,1.62,1.69,1.19,0.94,0.33,0.6,0.62,0.58,27,29,17,20,39.3,60.7,7.0,6.0,19.0,11.0,355.0,566.0,7.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,14.2,50.660000000000004,2.2,0.0,0.0,14.0,57.260000000000005,1.4,D
33,31057,20.0,13.0,0.17,0.4,0.69,1.19,1.94,1.69,0.0,0.2,0.21,0.4,11,18,29,27,41.4,58.6,1.0,3.0,6.0,12.0,381.0,548.0,3.0,8.0,2.0,1.0,2.0,2.0,0.0,0.0,13.0,11.0,0.0,0.0,11.0,40.2,0.0,0.0,0.0,10.0,44.58,1.8,L
33,24960,16.0,17.0,0.35,0.32,1.06,1.09,1.38,1.75,0.07,0.47,0.29,0.23,16,13,22,32,52.0,48.0,7.0,4.0,13.0,13.0,315.0,301.0,10.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,13.0,10.0,0.0,0.0,13.4,44.5,0.4,0.0,0.0,9.2,43.54,1.4,W
33,31542,8.0,19.0,0.49,0.27,1.28,1.0,1.03,1.84,0.4,0.07,0.56,0.15,28,9,18,36,50.6,49.4,6.0,3.0,20.0,5.0,429.0,426.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,11.2,48.58,1.4,0.0,0.0,12.2,52.260000000000005,0.2,W
33,20966,15.0,10.0,0.39,0.47,1.03,1.56,1.31,1.31,0.27,0.33,0.48,0.48,15,21,18,18,39.3,60.7,6.0,2.0,12.0,8.0,403.0,616.0,1.0,9.0,1.0,3.0,5.0,4.0,0.0,0.0,15.0,13.0,0.0,0.0,11.2,51.16,2.0,0.0,0.0,15.8,56.96,2.2,W
33,20663,14.0,12.0,0.39,0.4,0.97,1.59,1.22,1.53,0.0,0.0,0.4,0.46,14,22,14,21,41.9,58.1,4.0,7.0,13.0,12.0,326.0,455.0,7.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,13.0,10.0,0.0,0.0,10.8,43.78,0.2,0.0,0.0,16.0,51.9,1.2,D
33,53920,5.0,11.0,0.57,0.42,1.78,0.94,1.03,1.22,0.27,0.07,0.65,0.38,39,11,18,18,62.1,37.9,4.0,2.0,13.0,13.0,548.0,316.0,8.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,16.4,59.31999999999999,1.4,0.0,0.0,8.8,44.2,1.6,W
33,46531,18.0,1.0,0.31,0.72,1.22,1.72,1.72,0.97,0.33,0.6,0.42,0.71,20,29,16,16,44.8,55.2,1.0,7.0,15.0,16.0,339.0,408.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,15.4,47.64,0.8,0.0,0.0,13.4,53.379999999999995,2.6,L
33,43688,7.0,9.0,0.51,0.49,1.59,1.12,1.31,1.22,0.13,0.27,0.52,0.48,25,17,19,21,52.9,47.1,6.0,3.0,14.0,11.0,485.0,429.0,6.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,14.6,52.96,2.0,0.0,0.0,12.0,52.46,1.6,W
33,35761,2.0,4.0,0.65,0.58,1.78,1.28,0.78,0.84,0.47,0.6,0.67,0.46,30,19,12,20,47.0,53.0,8.0,1.0,16.0,5.0,395.0,442.0,2.0,7.0,3.0,3.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,17.8,60.0,1.6,0.0,0.0,9.0,53.14,1.8,W
33,23528,16.0,12.0,0.35,0.4,1.06,1.59,1.38,1.53,0.07,0.0,0.29,0.46,16,22,22,21,56.9,43.1,7.0,5.0,19.0,9.0,510.0,399.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,9.0,0.0,0.0,13.0,44.12,1.0,0.0,0.0,15.6,56.620000000000005,0.8,D
34,27117,17.0,18.0,0.31,0.3,1.06,1.18,1.73,1.73,0.4,0.13,0.42,0.21,22,19,24,39,64.0,36.0,7.0,3.0,19.0,8.0,404.0,240.0,14.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,7.0,11.0,0.0,0.0,9.2,43.739999999999995,1.4,0.0,0.0,15.8,47.160000000000004,0.8,L
34,36761,14.0,8.0,0.39,0.51,1.58,1.33,1.52,1.03,0.07,0.4,0.33,0.42,29,13,28,15,49.3,50.7,2.0,4.0,7.0,17.0,392.0,378.0,3.0,10.0,0.0,3.0,1.0,1.0,0.0,0.0,8.0,14.0,0.0,0.0,10.8,50.06,1.0,0.0,0.0,13.8,51.78000000000001,2.0,D
34,75411,5.0,20.0,0.57,0.16,1.24,0.7,0.91,1.94,0.4,0.0,0.71,0.12,22,11,7,33,66.2,33.8,4.0,1.0,13.0,7.0,581.0,294.0,14.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,10.0,0.0,0.0,7.6,50.48,1.8,0.0,0.0,9.4,39.12,0.0,W
34,48949,19.0,12.0,0.26,0.4,1.0,1.03,1.88,1.27,0.07,0.47,0.4,0.29,23,18,23,24,34.5,65.5,7.0,1.0,12.0,11.0,290.0,561.0,3.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,13.0,9.0,0.0,0.0,12.2,53.2,0.2,0.0,0.0,11.4,51.54,2.0,W
34,25515,13.0,15.0,0.4,0.38,0.94,0.97,1.24,1.21,0.07,0.07,0.46,0.38,19,17,21,25,56.7,43.3,4.0,4.0,17.0,11.0,425.0,349.0,9.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,11.0,17.0,0.0,0.0,9.2,42.559999999999995,1.0,0.0,0.0,10.6,42.78,0.2,L
34,41212,10.0,4.0,0.45,0.59,1.52,1.79,1.3,1.03,0.27,0.4,0.46,0.5,29,18,24,15,51.8,48.2,4.0,8.0,11.0,11.0,529.0,509.0,11.0,3.0,5.0,1.0,2.0,3.0,1.0,0.0,12.0,15.0,0.0,0.0,14.2,56.02,1.6,0.0,0.0,18.2,61.65999999999999,2.0,L
34,11386,11.0,7.0,0.41,0.53,1.21,1.67,1.67,1.3,0.2,0.27,0.4,0.5,20,26,27,23,51.3,48.7,5.0,6.0,18.0,19.0,503.0,492.0,5.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.6,47.220000000000006,1.8,0.0,0.0,15.2,51.4,2.0,L
